site,city,season,lat,long,days.active,Black bear,Black-tailed deer,Bobcat,Coyote,Douglas squirrel,Eastern cottontail rabbit,Eastern gray squirrel,Elk,Fox squirrel,Mountain lion,Raccoon,River otter,Striped skunk,Virginia opossum,Weasel (cannot ID),Western Chipmunks,Western gray squirrel,for_ever_temp,for_ever_taig,for_ever_trop,for_dec_trop,for_dec_temp,for_mix,shrub_trop,shrub_temp,grass_trop,grass_temp,shrub_lich,grass_lich,barren_lich,wetland,cropland,barren,urban,water,ice,mpa_undev,pd_undev,ed_undev,enn_mn_undev,sdhi,for_all,shrub_all,grass_all,veg_woody,veg_all,natural,develop,prop_ndvi_0.5,prop_ndvi_0.6,prop_ndvi_avg,POPDEN2020,med_income,Impervious,city_site,units_lead,pm2.5_count,avg_ptsdf,prox_heavy_traffic,avg_pnpl,avg_rsei,avg_pwdis,diesel_tons_km2,avg_prmp,avg_ozone,TAWA_LEAD_PCT,TAWA_PM25_PCT,TAWA_PTSDF_PCT,TAWA_TRAFFIC_PCT,TAWA_PNPL_PCT,TAWA_TOXIC_PCT,TAWA_PWDIS_PCT,TAWA_OZONE_PCT,TAWA_DIESEL_PCT,TAWA_PRMP_PCT,TAWA_EXPOSURE,TAWA_RISK,TAWA_BURDEN,TAWA_BURDEN_SCALED,TAWA_BURDEN_PERCENTILE
P-STP,tawa,Winter20,47.2853088378906,-122.491737365723,37,0,7,0,0,0,2,1,0,0,0,7,0,0,7,0,0,0,0.0080488481820705,0,0,0,0.0441298917568693,0.0358034970857619,0,0,0,0,0,0,0,0,0,0.00582847626977519,0.628365251179573,0,0,7.605,1.23353995127517,32.0103617355907,123.639610306789,0.869788423988383,0.0879822370247016,0,0,0.0879822370247016,0.0879822370247016,0.0938107132944768,0.628365251179573,0.414447666754548,0.226469812813077,0.24252138876904,1657.57177734375,101337.6796875,33.192741394043,tawa_P-STP,848.712463378906,0.40330582857132,1.41670942306519,38006.27734375,0.173573032021523,1242.59887695312,NA,5.61184406280518,0.183018460869789,54.7943382263184,35,13,15,5,19,16,NA,24,10,13,15.75,10.25,17.3333333333333,5.48812664907652,14
P-TE1,tawa,Fall19,46.9221992492676,-122.280296325684,38,0,10,0,1,0,0,1,3,0,0,0,0,0,2,0,0,0,0.189616879511383,0,0,0,0.0191560244308717,0.315657967795669,0,0.0313714602998334,0,0.0341476957245974,0,0,0,0.0238756246529706,0.128817323709051,0,0.152692948362021,0.104664075513604,0,19.899,3.08470602751558,84.7677216361281,60.7082039324994,1.08675382034965,0.524430871737923,0.0313714602998334,0.0341476957245974,0.555802332037757,0.589950027762354,0.613825652415325,0.281510272071072,0.873549578059072,0.783095991561181,0.720034921677382,55.7790756225586,68533.9609375,3.73581743240356,tawa_P-TE1,305.893402099609,0.282026529312134,0.0483367294073105,10854.7177734375,0.0462525449693203,46.674732208252,2.30000001266717e-8,0.344650417566299,0.0504209101200104,58.3983917236328,8,3,4,3,4,4,7,38,4,4,12.25,2.5,9.83333333333333,3.11345646437995,4
P-TE1,tawa,Fall20,46.9221954345703,-122.279510498047,36,0,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.189616879511383,0,0,0,0.0191560244308717,0.315657967795669,0,0.0313714602998334,0,0.0341476957245974,0,0,0,0.0238756246529706,0.128817323709051,0,0.152692948362021,0.104664075513604,0,19.899,3.08470602751558,84.7677216361281,60.7082039324994,1.08675382034965,0.524430871737923,0.0313714602998334,0.0341476957245974,0.555802332037757,0.589950027762354,0.613825652415325,0.281510272071072,0.873549578059072,0.783095991561181,0.720034921677382,55.7790756225586,68533.9609375,3.73581743240356,tawa_P-TE1,305.893402099609,0.282026529312134,0.0483367294073105,10854.7177734375,0.0462525449693203,46.674732208252,2.30000001266717e-8,0.344650417566299,0.0504209101200104,58.3983917236328,8,3,4,3,4,4,7,38,4,4,12.25,2.5,9.83333333333333,3.11345646437995,4
P-TE1,tawa,Spring19,46.9221992492676,-122.280296325684,23,0,4,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0.189616879511383,0,0,0,0.0191560244308717,0.315657967795669,0,0.0313714602998334,0,0.0341476957245974,0,0,0,0.0238756246529706,0.128817323709051,0,0.152692948362021,0.104664075513604,0,19.899,3.08470602751558,84.7677216361281,60.7082039324994,1.08675382034965,0.524430871737923,0.0313714602998334,0.0341476957245974,0.555802332037757,0.589950027762354,0.613825652415325,0.281510272071072,0.873549578059072,0.783095991561181,0.720034921677382,55.7790756225586,68533.9609375,3.73581743240356,tawa_P-TE1,305.893402099609,0.282026529312134,0.0483367294073105,10854.7177734375,0.0462525449693203,46.674732208252,2.30000001266717e-8,0.344650417566299,0.0504209101200104,58.3983917236328,8,3,4,3,4,4,7,38,4,4,12.25,2.5,9.83333333333333,3.11345646437995,4
P-TE1,tawa,Spring20,46.9221954345703,-122.279510498047,50,0,5,1,1,0,15,0,1,0,0,0,0,0,0,0,0,0,0.189616879511383,0,0,0,0.0191560244308717,0.315657967795669,0,0.0313714602998334,0,0.0341476957245974,0,0,0,0.0238756246529706,0.128817323709051,0,0.152692948362021,0.104664075513604,0,19.899,3.08470602751558,84.7677216361281,60.7082039324994,1.08675382034965,0.524430871737923,0.0313714602998334,0.0341476957245974,0.555802332037757,0.589950027762354,0.613825652415325,0.281510272071072,0.873549578059072,0.783095991561181,0.720034921677382,55.7790756225586,68533.9609375,3.73581743240356,tawa_P-TE1,305.893402099609,0.282026529312134,0.0483367294073105,10854.7177734375,0.0462525449693203,46.674732208252,2.30000001266717e-8,0.344650417566299,0.0504209101200104,58.3983917236328,8,3,4,3,4,4,7,38,4,4,12.25,2.5,9.83333333333333,3.11345646437995,4
P-TE1,tawa,Summer19,46.9221954345703,-122.279510498047,36,0,27,0,3,1,0,0,0,0,0,4,0,0,1,0,0,0,0.189616879511383,0,0,0,0.0191560244308717,0.315657967795669,0,0.0313714602998334,0,0.0341476957245974,0,0,0,0.0238756246529706,0.128817323709051,0,0.152692948362021,0.104664075513604,0,19.899,3.08470602751558,84.7677216361281,60.7082039324994,1.08675382034965,0.524430871737923,0.0313714602998334,0.0341476957245974,0.555802332037757,0.589950027762354,0.613825652415325,0.281510272071072,0.873549578059072,0.783095991561181,0.720034921677382,55.7790756225586,68533.9609375,3.73581743240356,tawa_P-TE1,305.893402099609,0.282026529312134,0.0483367294073105,10854.7177734375,0.0462525449693203,46.674732208252,2.30000001266717e-8,0.344650417566299,0.0504209101200104,58.3983917236328,8,3,4,3,4,4,7,38,4,4,12.25,2.5,9.83333333333333,3.11345646437995,4
P-TE1,tawa,Winter19,46.9221992492676,-122.280296325684,35,0,1,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0.189616879511383,0,0,0,0.0191560244308717,0.315657967795669,0,0.0313714602998334,0,0.0341476957245974,0,0,0,0.0238756246529706,0.128817323709051,0,0.152692948362021,0.104664075513604,0,19.899,3.08470602751558,84.7677216361281,60.7082039324994,1.08675382034965,0.524430871737923,0.0313714602998334,0.0341476957245974,0.555802332037757,0.589950027762354,0.613825652415325,0.281510272071072,0.873549578059072,0.783095991561181,0.720034921677382,55.7790756225586,68533.9609375,3.73581743240356,tawa_P-TE1,305.893402099609,0.282026529312134,0.0483367294073105,10854.7177734375,0.0462525449693203,46.674732208252,2.30000001266717e-8,0.344650417566299,0.0504209101200104,58.3983917236328,8,3,4,3,4,4,7,38,4,4,12.25,2.5,9.83333333333333,3.11345646437995,4
P-TE1,tawa,Winter20,46.9221954345703,-122.279510498047,36,0,2,0,1,0,5,0,2,0,0,0,0,0,0,0,0,0,0.189616879511383,0,0,0,0.0191560244308717,0.315657967795669,0,0.0313714602998334,0,0.0341476957245974,0,0,0,0.0238756246529706,0.128817323709051,0,0.152692948362021,0.104664075513604,0,19.899,3.08470602751558,84.7677216361281,60.7082039324994,1.08675382034965,0.524430871737923,0.0313714602998334,0.0341476957245974,0.555802332037757,0.589950027762354,0.613825652415325,0.281510272071072,0.873549578059072,0.783095991561181,0.720034921677382,55.7790756225586,68533.9609375,3.73581743240356,tawa_P-TE1,305.893402099609,0.282026529312134,0.0483367294073105,10854.7177734375,0.0462525449693203,46.674732208252,2.30000001266717e-8,0.344650417566299,0.0504209101200104,58.3983917236328,8,3,4,3,4,4,7,38,4,4,12.25,2.5,9.83333333333333,3.11345646437995,4
P-UCC,tawa,Summer19,47.227725982666,-122.381828308105,29,0,2,0,1,0,54,0,0,0,0,3,0,0,2,0,0,0,0.0197606456999722,0,0,0,0.0576120233787921,0.0233787920957417,0,0.021987197328138,0,0.0381296966323407,0,0,0,0.0807124965210131,0.153075424436404,0.00473142220985249,0.572502087392151,0.0281102143055942,0,3.79285714285714,6.49410891548381,73.6617496984878,87.0648565838383,1.05212316783333,0.100751461174506,0.021987197328138,0.0381296966323407,0.122738658502644,0.16086835513498501,0.24631227386585,0.725577511828555,0.741693037974684,0.625395569620253,0.627943521877358,271.770721435547,85166.6015625,23.0533409118652,tawa_P-UCC,422.661315917969,0.581086874008179,2.58398723602295,211801.71875,0.158824577927589,2258.69213867188,5.45794791833032e-5,16.4874706268311,1.15235447883606,54.4381332397461,18,39,27,38,16,35,21,13,31,32,29.5,11.625,27.4166666666667,8.68073878627968,31
P-WBC,tawa,Fall20,47.1692008972168,-122.300270080566,46,0,4,0,29,0,0,1,0,0,0,9,0,0,0,0,0,0,0.00278706800445931,0,0,0,0.00975473801560758,0.0156075808249721,0,0,0,0.00139353400222965,0,0,0,0,0,0,0.967391304347826,0.00306577480490524,0,1.36285714285714,2.16771955902391,18.5804533630621,180.493720118159,0.153861732366836,0.028149386845039,0,0.00139353400222965,0.028149386845039,0.0295429208472687,0.0295429208472687,0.967391304347826,0.68759066332586,0.471185546617434,0.583752539568411,1816.97033691406,64678.7578125,43.9511833190918,tawa_P-WBC,328.800567626953,0.457469791173935,1.98890578746796,102453.0703125,0.115317523479462,1888.19128417969,4.37265625805594e-5,10.7983999252319,0.294595569372177,55.2278633117676,11,25,21,23,7,30,16,34,20,19,27.25,7.25,23,7.28232189973615,24
P-WBC,tawa,Spring20,47.1692008972168,-122.300270080566,27,0,1,0,10,0,10,1,0,0,0,1,0,0,0,0,0,0,0.00278706800445931,0,0,0,0.00975473801560758,0.0156075808249721,0,0,0,0.00139353400222965,0,0,0,0,0,0,0.967391304347826,0.00306577480490524,0,1.36285714285714,2.16771955902391,18.5804533630621,180.493720118159,0.153861732366836,0.028149386845039,0,0.00139353400222965,0.028149386845039,0.0295429208472687,0.0295429208472687,0.967391304347826,0.68759066332586,0.471185546617434,0.583752539568411,1816.97033691406,64678.7578125,43.9511833190918,tawa_P-WBC,328.800567626953,0.457469791173935,1.98890578746796,102453.0703125,0.115317523479462,1888.19128417969,4.37265625805594e-5,10.7983999252319,0.294595569372177,55.2278633117676,11,25,21,23,7,30,16,34,20,19,27.25,7.25,23,7.28232189973615,24
P-WBC,tawa,Summer20,47.1692008972168,-122.300270080566,44,0,1,0,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0.00278706800445931,0,0,0,0.00975473801560758,0.0156075808249721,0,0,0,0.00139353400222965,0,0,0,0,0,0,0.967391304347826,0.00306577480490524,0,1.36285714285714,2.16771955902391,18.5804533630621,180.493720118159,0.153861732366836,0.028149386845039,0,0.00139353400222965,0.028149386845039,0.0295429208472687,0.0295429208472687,0.967391304347826,0.68759066332586,0.471185546617434,0.583752539568411,1816.97033691406,64678.7578125,43.9511833190918,tawa_P-WBC,328.800567626953,0.457469791173935,1.98890578746796,102453.0703125,0.115317523479462,1888.19128417969,4.37265625805594e-5,10.7983999252319,0.294595569372177,55.2278633117676,11,25,21,23,7,30,16,34,20,19,27.25,7.25,23,7.28232189973615,24
P-WBC,tawa,Winter20,47.1692008972168,-122.300270080566,36,0,3,0,3,0,0,9,0,0,0,21,0,0,1,0,0,0,0.00278706800445931,0,0,0,0.00975473801560758,0.0156075808249721,0,0,0,0.00139353400222965,0,0,0,0,0,0,0.967391304347826,0.00306577480490524,0,1.36285714285714,2.16771955902391,18.5804533630621,180.493720118159,0.153861732366836,0.028149386845039,0,0.00139353400222965,0.028149386845039,0.0295429208472687,0.0295429208472687,0.967391304347826,0.68759066332586,0.471185546617434,0.583752539568411,1816.97033691406,64678.7578125,43.9511833190918,tawa_P-WBC,328.800567626953,0.457469791173935,1.98890578746796,102453.0703125,0.115317523479462,1888.19128417969,4.37265625805594e-5,10.7983999252319,0.294595569372177,55.2278633117676,11,25,21,23,7,30,16,34,20,19,27.25,7.25,23,7.28232189973615,24
P-WP,tawa,Winter19,47.2620391845703,-122.449630737305,37,0,6,0,0,0,0,90,0,0,0,3,0,0,1,0,0,0,0.00528364849833148,0,0,0,0,0,0,0.00361512791991101,0,0,0,0,0,0,0,0.00194660734149055,0.840656284760845,0,0,1.17,0.92695587690026,5.93251761216166,320.416305603426,0.478192695529747,0.00528364849833148,0.00361512791991101,0,0.00889877641824249,0.00889877641824249,0.010845383759733,0.840656284760845,0.259957794777104,0.127407016618307,0.24333229110864,4567.5498046875,54801.02734375,59.9913787841797,tawa_P-WP,1120.3955078125,0.480819702148438,6.67470836639404,103616.203125,0.631382167339325,2366.2431640625,3.98693628085312e-5,22.69455909729,2.69100499153137,54.1286392211914,40,31,40,24,37,37,15,5,36,37,27.25,19.25,31,9.81530343007916,40
P-WWP,tawa,Fall19,47.1728096008301,-122.276657104492,38,0,3,0,1,0,0,51,0,0,0,4,0,0,31,1,0,0,0.053873923910025,0,0,0,0.0430435990002777,0.144404332129964,0,0.00194390447098028,0,0.00222160510969175,0,0,0,0.00971952235490142,0.00138850319355735,0,0.743404609830603,0,0,9.19,2.77700638711469,42.7658983615662,101.928795980134,0.578097311715793,0.241321855040267,0.00194390447098028,0.00222160510969175,0.243265759511247,0.245487364620939,0.25520688697584,0.74479311302416,0.82201713909031,0.635728411338167,0.67607661271167,1124.80737304688,68550.7421875,30.7639217376709,tawa_P-WWP,146.668090820312,0.445561438798904,2.09745788574219,101786.8828125,0.115418270230293,1265.80700683594,4.88962614326738e-5,9.16707992553711,0.406251639127731,55.6429214477539,3,21,22,21,8,17,20,37,17,25,23,7.25,20.1666666666667,6.38522427440633,18
P-WWP,tawa,Spring19,47.1728096008301,-122.276657104492,35,0,5,0,4,0,0,10,0,0,0,6,0,0,1,0,0,0,0.053873923910025,0,0,0,0.0430435990002777,0.144404332129964,0,0.00194390447098028,0,0.00222160510969175,0,0,0,0.00971952235490142,0.00138850319355735,0,0.743404609830603,0,0,9.19,2.77700638711469,42.7658983615662,101.928795980134,0.578097311715793,0.241321855040267,0.00194390447098028,0.00222160510969175,0.243265759511247,0.245487364620939,0.25520688697584,0.74479311302416,0.82201713909031,0.635728411338167,0.67607661271167,1124.80737304688,68550.7421875,30.7639217376709,tawa_P-WWP,146.668090820312,0.445561438798904,2.09745788574219,101786.8828125,0.115418270230293,1265.80700683594,4.88962614326738e-5,9.16707992553711,0.406251639127731,55.6429214477539,3,21,22,21,8,17,20,37,17,25,23,7.25,20.1666666666667,6.38522427440633,18
P-WWP,tawa,Spring20,47.1728096008301,-122.276657104492,19,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.053873923910025,0,0,0,0.0430435990002777,0.144404332129964,0,0.00194390447098028,0,0.00222160510969175,0,0,0,0.00971952235490142,0.00138850319355735,0,0.743404609830603,0,0,9.19,2.77700638711469,42.7658983615662,101.928795980134,0.578097311715793,0.241321855040267,0.00194390447098028,0.00222160510969175,0.243265759511247,0.245487364620939,0.25520688697584,0.74479311302416,0.82201713909031,0.635728411338167,0.67607661271167,1124.80737304688,68550.7421875,30.7639217376709,tawa_P-WWP,146.668090820312,0.445561438798904,2.09745788574219,101786.8828125,0.115418270230293,1265.80700683594,4.88962614326738e-5,9.16707992553711,0.406251639127731,55.6429214477539,3,21,22,21,8,17,20,37,17,25,23,7.25,20.1666666666667,6.38522427440633,18
P-WWP,tawa,Summer19,47.1728096008301,-122.276657104492,36,0,2,0,0,0,0,15,0,0,0,3,0,0,1,0,0,0,0.053873923910025,0,0,0,0.0430435990002777,0.144404332129964,0,0.00194390447098028,0,0.00222160510969175,0,0,0,0.00971952235490142,0.00138850319355735,0,0.743404609830603,0,0,9.19,2.77700638711469,42.7658983615662,101.928795980134,0.578097311715793,0.241321855040267,0.00194390447098028,0.00222160510969175,0.243265759511247,0.245487364620939,0.25520688697584,0.74479311302416,0.82201713909031,0.635728411338167,0.67607661271167,1124.80737304688,68550.7421875,30.7639217376709,tawa_P-WWP,146.668090820312,0.445561438798904,2.09745788574219,101786.8828125,0.115418270230293,1265.80700683594,4.88962614326738e-5,9.16707992553711,0.406251639127731,55.6429214477539,3,21,22,21,8,17,20,37,17,25,23,7.25,20.1666666666667,6.38522427440633,18
P-WWP,tawa,Winter19,47.1728096008301,-122.276657104492,35,0,1,0,1,0,0,9,0,0,0,1,0,0,0,0,0,0,0.053873923910025,0,0,0,0.0430435990002777,0.144404332129964,0,0.00194390447098028,0,0.00222160510969175,0,0,0,0.00971952235490142,0.00138850319355735,0,0.743404609830603,0,0,9.19,2.77700638711469,42.7658983615662,101.928795980134,0.578097311715793,0.241321855040267,0.00194390447098028,0.00222160510969175,0.243265759511247,0.245487364620939,0.25520688697584,0.74479311302416,0.82201713909031,0.635728411338167,0.67607661271167,1124.80737304688,68550.7421875,30.7639217376709,tawa_P-WWP,146.668090820312,0.445561438798904,2.09745788574219,101786.8828125,0.115418270230293,1265.80700683594,4.88962614326738e-5,9.16707992553711,0.406251639127731,55.6429214477539,3,21,22,21,8,17,20,37,17,25,23,7.25,20.1666666666667,6.38522427440633,18
P-OV1,tawa,Winter19,46.8688468933105,-122.341804504395,28,0,0,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0.149875104079933,0,0,0,0.0152650568970303,0.28864834859839,0,0.0824313072439634,0,0.0338606716625035,0,0,0,0.111573688592839,0.231473771856786,0,0.086872051068554,0,0,18.42,3.70061985382552,75.5851605143862,65.5901699437495,0.812201336214067,0.453788509575354,0.0824313072439634,0.0338606716625035,0.536219816819317,0.570080488481821,0.68165417707466,0.31834582292534,0.969141500725307,0.92113939074245,0.807126899832128,14.4591150283813,68914.484375,1.92624938488007,tawa_P-OV1,288.067657470703,0.29457825422287,0.042827632278204,13317.3076171875,0.042827632278204,42.7952499389648,2.07378914041101e-8,0.222414538264275,0.042827632278204,58.6349792480469,6,4,2,4,2,1,5,40,3,2,12,1.5,9,2.84960422163588,1
G-CBP1,tawa,Spring19,47.1883010864258,-122.426826477051,37,0,0,0,13,0,1,29,0,0,0,1,0,0,32,0,0,0,0.00389321468298109,0,0,0,0.00723025583982202,0.0158509454949944,0,0.00778642936596218,0,0,0,0,0,0.00444938820912125,0,0,0.960789766407119,0,0,12.69,0.308985292300087,8.89877641824249,0,0.16542605434556,0.0269744160177976,0.00778642936596218,0,0.0347608453837597,0.0347608453837597,0.039210233592881,0.960789766407119,0.517332278898115,0.303281929616449,0.521033096566113,2397.47265625,50224.0078125,50.4276390075684,tawa_G-CBP1,587.589111328125,0.608240246772766,1.56479895114899,118649.421875,0.178760036826134,2027.71643066406,NA,10.187313079834,0.166952699422836,54.8431205749512,30,40,17,25,20,32,NA,29,18,12,29.75,9.875,26.4166666666667,8.36411609498681,30
G-CBP1,tawa,Winter19,47.1883201599121,-122.426826477051,35,0,0,0,6,0,0,23,0,0,0,0,0,0,30,0,0,0,0.00389321468298109,0,0,0,0.00723025583982202,0.0158509454949944,0,0.00778642936596218,0,0,0,0,0,0.00444938820912125,0,0,0.960789766407119,0,0,12.69,0.308985292300087,8.89877641824249,0,0.16542605434556,0.0269744160177976,0.00778642936596218,0,0.0347608453837597,0.0347608453837597,0.039210233592881,0.960789766407119,0.517332278898115,0.303281929616449,0.521033096566113,2397.47265625,50224.0078125,50.4276390075684,tawa_G-CBP1,587.589111328125,0.608240246772766,1.56479895114899,118649.421875,0.178760036826134,2027.71643066406,NA,10.187313079834,0.166952699422836,54.8431205749512,30,40,17,25,20,32,NA,29,18,12,29.75,9.875,26.4166666666667,8.36411609498681,30
G-CLP3,tawa,Fall19,47.2462463378906,-122.510543823242,36,0,0,0,2,0,14,15,0,0,0,0,0,0,4,0,0,0,0.0255059606321042,0,0,0,0.00194067091766011,0.00304962572775159,0,0,0,0.00388134183532021,0,0,0,0.00332686443027447,0,0,0.962295536456889,0,0,3.06,1.23217201121277,11.8288513076425,449.558446992749,0.160578900887913,0.0304962572775159,0,0.00388134183532021,0.0304962572775159,0.0343775991128362,0.0377044635431106,0.962295536456889,0.454449571522742,0.264601186552406,0.503881892560439,1536.13793945312,56407.65625,52.5802116394043,tawa_G-CLP3,508.200531005859,0.436744540929794,1.32943391799927,121348.5,0.300474256277084,1381.04321289062,NA,14.1710348129272,0.402395099401474,54.3919296264648,25,19,14,26,27,20,NA,7,26,24,18,11.25,19.5,6.17414248021108,17
G-CLP3,tawa,Fall20,47.2462463378906,-122.510543823242,39,0,0,0,1,2,25,75,0,0,0,0,0,0,1,0,0,0,0.0255059606321042,0,0,0,0.00194067091766011,0.00304962572775159,0,0,0,0.00388134183532021,0,0,0,0.00332686443027447,0,0,0.962295536456889,0,0,3.06,1.23217201121277,11.8288513076425,449.558446992749,0.160578900887913,0.0304962572775159,0,0.00388134183532021,0.0304962572775159,0.0343775991128362,0.0377044635431106,0.962295536456889,0.454449571522742,0.264601186552406,0.503881892560439,1536.13793945312,56407.65625,52.5802116394043,tawa_G-CLP3,508.200531005859,0.436744540929794,1.32943391799927,121348.5,0.300474256277084,1381.04321289062,NA,14.1710348129272,0.402395099401474,54.3919296264648,25,19,14,26,27,20,NA,7,26,24,18,11.25,19.5,6.17414248021108,17
G-CLP3,tawa,Spring20,47.2462463378906,-122.510543823242,46,0,0,0,2,1,32,9,0,0,0,1,0,0,1,0,0,0,0.0255059606321042,0,0,0,0.00194067091766011,0.00304962572775159,0,0,0,0.00388134183532021,0,0,0,0.00332686443027447,0,0,0.962295536456889,0,0,3.06,1.23217201121277,11.8288513076425,449.558446992749,0.160578900887913,0.0304962572775159,0,0.00388134183532021,0.0304962572775159,0.0343775991128362,0.0377044635431106,0.962295536456889,0.454449571522742,0.264601186552406,0.503881892560439,1536.13793945312,56407.65625,52.5802116394043,tawa_G-CLP3,508.200531005859,0.436744540929794,1.32943391799927,121348.5,0.300474256277084,1381.04321289062,NA,14.1710348129272,0.402395099401474,54.3919296264648,25,19,14,26,27,20,NA,7,26,24,18,11.25,19.5,6.17414248021108,17
G-CLP3,tawa,Summer20,47.2462463378906,-122.510543823242,44,0,0,0,1,3,59,10,0,0,0,2,0,0,3,0,0,0,0.0255059606321042,0,0,0,0.00194067091766011,0.00304962572775159,0,0,0,0.00388134183532021,0,0,0,0.00332686443027447,0,0,0.962295536456889,0,0,3.06,1.23217201121277,11.8288513076425,449.558446992749,0.160578900887913,0.0304962572775159,0,0.00388134183532021,0.0304962572775159,0.0343775991128362,0.0377044635431106,0.962295536456889,0.454449571522742,0.264601186552406,0.503881892560439,1536.13793945312,56407.65625,52.5802116394043,tawa_G-CLP3,508.200531005859,0.436744540929794,1.32943391799927,121348.5,0.300474256277084,1381.04321289062,NA,14.1710348129272,0.402395099401474,54.3919296264648,25,19,14,26,27,20,NA,7,26,24,18,11.25,19.5,6.17414248021108,17
G-FP1,tawa,Winter19,47.2466049194336,-122.480010986328,36,0,0,0,2,0,0,85,0,0,0,0,0,0,8,0,0,0,0.00194120909595119,0,0,0,0,0.0036051026067665,0,0,0,0,0,0,0,0,0,0,0.994453688297282,0,0,0.6,0.924385283786282,2.12608615270845,103.030878498449,0.0343418959132763,0.00554631170271769,0,0,0.00554631170271769,0.00554631170271769,0.00554631170271769,0.994453688297282,0.314914941316102,0.143610708162996,0.448632432607688,2293.82299804688,63875.41015625,59.9904937744141,tawa_G-FP1,924.361877441406,0.435139745473862,3.17654252052307,138523.59375,0.531384408473969,2063.740234375,1.47599994306802e-5,16.3977928161621,0.74531078338623,54.3919296264648,37,18,32,28,33,33,12,8,30,30,22.25,16.5,25.8333333333333,8.17941952506596,27
G-IP,tawa,Winter20,47.2356605529785,-122.463050842285,37,0,0,0,1,0,3,10,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.276166622726074,0.166359082520432,0.379667036932631,1004.78826904297,56664.47265625,65.0485916137695,tawa_G-IP,566.400939941406,0.494505017995834,4.73277187347412,193194.796875,0.801757395267487,3622.73120117188,9.17967554414645e-6,22.3684864044189,1.51410579681396,54.423583984375,28,35,35,34,41,41,11,10,35,33,30.25,17.125,31.5833333333333,10,41
G-JP,tawa,Summer19,47.2573394775391,-122.489799499512,36,0,0,0,1,0,0,68,0,1,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.347837552742616,0.104166666666667,0.463820879295002,2645.55200195312,83815.203125,59.6759452819824,tawa_G-JP,1001.32403564453,0.431182593107224,2.32011675834656,102115.65625,0.359885811805725,1860.50744628906,NA,11.4721212387085,0.395248234272003,54.3919334411621,38,17,25,22,29,28,NA,9,21,23,18.75,14.375,22.0833333333333,6.99208443271768,20
G-OTP,tawa,Spring19,47.1878776550293,-122.476829528809,33,0,0,0,1,0,1,32,0,0,0,1,0,0,0,0,0,0,0.00139314572304263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.998606854276957,0,0,0.45,0.309587938453918,0.743011052289403,0,0.0105537671804829,0.00139314572304263,0,0,0.00139314572304263,0.00139314572304263,0.00139314572304263,0.998606854276957,0.204431548404115,0.127934581904511,0.362159219513816,1768.31066894531,53518.640625,68.1248321533203,tawa_G-OTP,552.407531738281,0.457472681999207,2.13337802886963,186417.328125,0.323993682861328,1182.8310546875,NA,16.5126819610596,0.358697980642319,54.7592277526855,27,26,23,32,28,10,NA,19,32,21,21.75,12.375,22.75,7.20316622691293,23
G-OTP,tawa,Summer19,47.1878776550293,-122.476829528809,36,0,0,0,1,0,3,31,0,0,0,4,0,0,2,0,0,0,0.00139314572304263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.998606854276957,0,0,0.45,0.309587938453918,0.743011052289403,0,0.0105537671804829,0.00139314572304263,0,0,0.00139314572304263,0.00139314572304263,0.00139314572304263,0.998606854276957,0.204431548404115,0.127934581904511,0.362159219513816,1768.31066894531,53518.640625,68.1248321533203,tawa_G-OTP,552.407531738281,0.457472681999207,2.13337802886963,186417.328125,0.323993682861328,1182.8310546875,NA,16.5126819610596,0.358697980642319,54.7592277526855,27,26,23,32,28,10,NA,19,32,21,21.75,12.375,22.75,7.20316622691293,23
G-OTP,tawa,Winter19,47.1878776550293,-122.476829528809,36,0,0,0,3,0,7,94,0,0,0,2,0,0,1,0,0,0,0.00139314572304263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.998606854276957,0,0,0.45,0.309587938453918,0.743011052289403,0,0.0105537671804829,0.00139314572304263,0,0,0.00139314572304263,0.00139314572304263,0.00139314572304263,0.998606854276957,0.204431548404115,0.127934581904511,0.362159219513816,1768.31066894531,53518.640625,68.1248321533203,tawa_G-OTP,552.407531738281,0.457472681999207,2.13337802886963,186417.328125,0.323993682861328,1182.8310546875,NA,16.5126819610596,0.358697980642319,54.7592277526855,27,26,23,32,28,10,NA,19,32,21,21.75,12.375,22.75,7.20316622691293,23
